Common.Return	戻る
Common.Ok	OK
Common.Cancel	キャンセル
Common.Yes	はい
Common.No	いいえ
Common.Close	閉じる
Common.Slot	スロット{index}
Option.Title	オプション
Option.Close	閉じる
Option.Video	【ビデオ】
Option.Audio	【オーディオ】
Option.Language	【言語】
Option.FullScreen	全画面
Option.VSync	垂直同期
Option.Music	音楽
Option.SoundEffect	効果音
Title.Points	{points} ポイント
Title.ClayEdit	モンスターエディット
Title.BattleNpc	CPU戦
Title.BattlePvp	対人戦
Title.Training	育成
Title.SkillTree	スキルツリー
Title.ModelGallery	展示室
Title.Option	オプション
Title.Quit	ゲームをやめる
Battle.Draw	引き分け
Battle.Victory	{winnerName} の勝利！
Battle.RangeLabel	射程
Battle.Distance	距離 {distance}
Battle.TipsBody	【操作】\n後退/接近で移動\n技ボタンで攻撃\nカウンターと部位破壊を使おう
Battle.TipsEscHint	Esc でチュートリアル表示
Battle.HintPartRepair	右クリック長押しで部位復旧
Battle.HintKnockbackReady	ふきとばし可能
Battle.HintCounter	カウンター！{part}技で迎撃
Battle.HintAttackLockout	攻撃クールダウン中
Battle.HintChain	チェーン x{count}
Battle.Miss	ミス
Battle.BandClose	近距離
Battle.BandMid	中距離
Battle.BandFar	遠距離
Battle.HitHigh	高
Battle.HitMid	中
Battle.HitLow	低
Battle.HitVeryLow	極低
Battle.PartArm	腕
Battle.PartLeg	脚
Battle.PartFront	前
Battle.PartBack	後
Battle.PartBody	なし
Battle.Leave	戻る
Motion.LowSweep	足払い
Motion.Kick	キック
Motion.ShoulderRam	ショルダー
Motion.HipCheck	腰ブン
Motion.Stomp	ストンプ
Motion.Punch	パンチ
Motion.Elbow	エルボー
Motion.BellyFlop	のしかかり
Motion.Headbutt	頭突き
Motion.Fireball	ファイアーボール
Motion.Bite	噛みつき
Motion.TailWhip	しっぽ攻撃
Motion.ThunderShock	サンダーショック
Motion.DiamondDust	ダイヤモンドダスト
Motion.SpinTackle	回転タックル
Motion.Uppercut	アッパー
Motion.WindSlasher	ウィンドスラッシャー
Motion.BodySlam	ボディスラム
Motion.Knee	膝蹴り
Motion.GroundPound	地叩き
Motion.Slap	平打ち
Motion.Tackle	タックル
BattlePvp.DisconnectMessage	通信が切れました
BattlePvp.DisconnectClose	閉じる
ModelGallery.Points	{points} ポイント
ModelGallery.PostConfirm	投稿しますか？
ModelGallery.Slot	スロット
Enemy.Weak	弱い
Enemy.Normal	普通
Enemy.Strong	強い
Enemy.VeryStrong	超強い
Enemy.Strongest	最強
Training.ModeSelectTitle	育成方法を選んでください
Training.ResumeTitle	育成途中のデータがあります
Training.AmbushTitle	強敵急襲
Training.AmbushTitleBang	強敵急襲！
Training.AmbushEnemyDefault	強敵
Training.AmbushMessage	{name}が襲いかかってきた\n戦うか逃げるか選んでください
Training.Complete	育成完了
Training.Motivation	やる気
Training.LearnedHeader	▼習得する技
Training.SwapHeader	▼入れ替えるスロット
Training.AttackComposition	▼技構成
Training.AttackCompositionNone	▼技構成\nなし
Training.Inheritance	継承
Training.SaveOverwrite	育成済みスロット{slot}のデータを上書き保存します
Training.SaveTo	育成済みスロット{slot}へ保存します
Training.SaveDestNotSelected	育成済みデータの保存先が選ばれませんでした
Training.SaveFailed	育成済みデータの保存に失敗しました\n未育成データは保持されています
Training.AmbushStartFailed	強敵急襲の戦闘を開始できませんでした
Training.SwapSlotResult	スロット{slot}を入れ替え
Training.ChooseSave	保存先を選ぶ
Training.DeleteConfirm	スロット{slot}「{name}」を削除しますか？
Training.ModelNamePlaceholder	モデル名を入力
Training.TrainedSlot	育成済みスロット{index}
SkillTree.SelectNode	ノードを選択してください
SkillTree.Unlock	解放
SkillTree.Unlocked	解放済
SkillTree.PointsShort	ポイントが不足しています
SkillTree.BonusHeader	【獲得効果】
SkillTree.StatStartHp	開始HP
SkillTree.StatStartAtk	開始攻撃
SkillTree.StatStartDef	開始防御
SkillTree.StatStartSpd	開始速度
SkillTree.StatStartHit	開始命中
SkillTree.StatStartAll	開始全ステ
SkillTree.StatGreatSuccess	大成功率
SkillTree.StatStartMoney	開始所持金
SkillTree.StatTrainMoney	育成獲得金
SkillTree.StatPoints	対戦ポイント
SkillTree.StatInherit	継承上昇
SkillTree.StatNone	─
SkillTree.Node.Center.Name	基礎体力I
SkillTree.Node.Center.Desc	育成開始時のHPが+{0}
SkillTree.Node.StartingHp.Name	基礎体力II
SkillTree.Node.StartingHp.Desc	育成開始時のHPが+{0}
SkillTree.Node.StartingHp2.Name	基礎体力III
SkillTree.Node.StartingHp2.Desc	育成開始時のHPが+{0}
SkillTree.Node.StartingHp3.Name	基礎体力IV
SkillTree.Node.StartingHp3.Desc	育成開始時のHPが+{0}
SkillTree.Node.StartingAttack.Name	基礎攻撃I
SkillTree.Node.StartingAttack.Desc	育成開始時の攻撃が+{0}
SkillTree.Node.StartingAttack2.Name	基礎攻撃II
SkillTree.Node.StartingAttack2.Desc	育成開始時の攻撃が+{0}
SkillTree.Node.StartingAttack3.Name	基礎攻撃III
SkillTree.Node.StartingAttack3.Desc	育成開始時の攻撃が+{0}
SkillTree.Node.StartingDefense.Name	基礎防御I
SkillTree.Node.StartingDefense.Desc	育成開始時の防御が+{0}
SkillTree.Node.StartingDefense2.Name	基礎防御II
SkillTree.Node.StartingDefense2.Desc	育成開始時の防御が+{0}
SkillTree.Node.StartingDefense3.Name	基礎防御III
SkillTree.Node.StartingDefense3.Desc	育成開始時の防御が+{0}
SkillTree.Node.StartingSpeed.Name	基礎速度I
SkillTree.Node.StartingSpeed.Desc	育成開始時の速度が+{0}
SkillTree.Node.StartingSpeed2.Name	基礎速度II
SkillTree.Node.StartingSpeed2.Desc	育成開始時の速度が+{0}
SkillTree.Node.StartingSpeed3.Name	基礎速度III
SkillTree.Node.StartingSpeed3.Desc	育成開始時の速度が+{0}
SkillTree.Node.StartingHit.Name	基礎命中I
SkillTree.Node.StartingHit.Desc	育成開始時の命中が+{0}
SkillTree.Node.StartingHit2.Name	基礎命中II
SkillTree.Node.StartingHit2.Desc	育成開始時の命中が+{0}
SkillTree.Node.StartingHit3.Name	基礎命中III
SkillTree.Node.StartingHit3.Desc	育成開始時の命中が+{0}
SkillTree.Node.StartingAll.Name	総合強化I
SkillTree.Node.StartingAll.Desc	育成開始時の全ステが+{0}
SkillTree.Node.StartingAll2.Name	総合強化II
SkillTree.Node.StartingAll2.Desc	育成開始時の全ステが+{0}
SkillTree.Node.StartingAll3.Name	総合強化III
SkillTree.Node.StartingAll3.Desc	育成開始時の全ステが+{0}
SkillTree.Node.GreatSuccess1.Name	集中力I
SkillTree.Node.GreatSuccess1.Desc	訓練の大成功率が+{0}%
SkillTree.Node.GreatSuccess2.Name	集中力II
SkillTree.Node.GreatSuccess2.Desc	訓練の大成功率が+{0}%
SkillTree.Node.GreatSuccess3.Name	熟練I
SkillTree.Node.GreatSuccess3.Desc	訓練の大成功率が+{0}%
SkillTree.Node.GreatSuccess4.Name	熟練II
SkillTree.Node.GreatSuccess4.Desc	訓練の大成功率が+{0}%
SkillTree.Node.GreatSuccess5.Name	達人の境地
SkillTree.Node.GreatSuccess5.Desc	訓練の大成功率が+{0}%
SkillTree.Node.StartingMoney1.Name	お小遣いI
SkillTree.Node.StartingMoney1.Desc	育成開始時の所持金が+{0}G
SkillTree.Node.StartingMoney2.Name	お小遣いII
SkillTree.Node.StartingMoney2.Desc	育成開始時の所持金が+{0}G
SkillTree.Node.StartingMoney3.Name	貯金上手I
SkillTree.Node.StartingMoney3.Desc	育成開始時の所持金が+{0}G
SkillTree.Node.StartingMoney4.Name	貯金上手II
SkillTree.Node.StartingMoney4.Desc	育成開始時の所持金が+{0}G
SkillTree.Node.TrainingMoney1.Name	賞金稼ぎI
SkillTree.Node.TrainingMoney1.Desc	育成中の獲得金が+{0}%
SkillTree.Node.TrainingMoney2.Name	賞金稼ぎII
SkillTree.Node.TrainingMoney2.Desc	育成中の獲得金が+{0}%
SkillTree.Node.TrainingMoney3.Name	大口取引I
SkillTree.Node.TrainingMoney3.Desc	育成中の獲得金が+{0}%
SkillTree.Node.TrainingMoney4.Name	大口取引II
SkillTree.Node.TrainingMoney4.Desc	育成中の獲得金が+{0}%
SkillTree.Node.TrainingMoney5.Name	商売の極み
SkillTree.Node.TrainingMoney5.Desc	育成中の獲得金が+{0}%
SkillTree.Node.PointsGain1.Name	戦果の知恵I
SkillTree.Node.PointsGain1.Desc	対戦で得るポイントが+{0}%
SkillTree.Node.PointsGain2.Name	戦果の知恵II
SkillTree.Node.PointsGain2.Desc	対戦で得るポイントが+{0}%
SkillTree.Node.PointsGain3.Name	戦果の極みI
SkillTree.Node.PointsGain3.Desc	対戦で得るポイントが+{0}%
SkillTree.Node.PointsGain4.Name	戦果の極みII
SkillTree.Node.PointsGain4.Desc	対戦で得るポイントが+{0}%
SkillTree.Node.PointsGain5.Name	戦果の覇者
SkillTree.Node.PointsGain5.Desc	対戦で得るポイントが+{0}%
SkillTree.Node.Inheritance1.Name	血脈の力I
SkillTree.Node.Inheritance1.Desc	継承のステ上昇率が+{0}%
SkillTree.Node.Inheritance2.Name	血脈の力II
SkillTree.Node.Inheritance2.Desc	継承のステ上昇率が+{0}%
SkillTree.Node.Inheritance3.Name	血脈の覚醒I
SkillTree.Node.Inheritance3.Desc	継承のステ上昇率が+{0}%
SkillTree.Node.Inheritance4.Name	血脈の覚醒II
SkillTree.Node.Inheritance4.Desc	継承のステ上昇率が+{0}%
SkillTree.Node.Inheritance5.Name	血脈の極み
SkillTree.Node.Inheritance5.Desc	継承のステ上昇率が+{0}%
SkillTree.Node.StartingHp4.Name	基礎体力V
SkillTree.Node.StartingHp4.Desc	育成開始時のHPが+{0}
SkillTree.Node.StartingHp5.Name	基礎体力VI
SkillTree.Node.StartingHp5.Desc	育成開始時のHPが+{0}
SkillTree.Node.StartingHp6.Name	基礎体力VII
SkillTree.Node.StartingHp6.Desc	育成開始時のHPが+{0}
SkillTree.Node.StartingHp7.Name	基礎体力VIII
SkillTree.Node.StartingHp7.Desc	育成開始時のHPが+{0}
SkillTree.Node.StartingAttack4.Name	基礎攻撃IV
SkillTree.Node.StartingAttack4.Desc	育成開始時の攻撃が+{0}
SkillTree.Node.StartingAttack5.Name	基礎攻撃V
SkillTree.Node.StartingAttack5.Desc	育成開始時の攻撃が+{0}
SkillTree.Node.StartingAttack6.Name	基礎攻撃VI
SkillTree.Node.StartingAttack6.Desc	育成開始時の攻撃が+{0}
SkillTree.Node.StartingDefense4.Name	基礎防御IV
SkillTree.Node.StartingDefense4.Desc	育成開始時の防御が+{0}
SkillTree.Node.StartingDefense5.Name	基礎防御V
SkillTree.Node.StartingDefense5.Desc	育成開始時の防御が+{0}
SkillTree.Node.StartingDefense6.Name	基礎防御VI
SkillTree.Node.StartingDefense6.Desc	育成開始時の防御が+{0}
SkillTree.Node.StartingSpeed4.Name	基礎速度IV
SkillTree.Node.StartingSpeed4.Desc	育成開始時の速度が+{0}
SkillTree.Node.StartingSpeed5.Name	基礎速度V
SkillTree.Node.StartingSpeed5.Desc	育成開始時の速度が+{0}
SkillTree.Node.StartingSpeed6.Name	基礎速度VI
SkillTree.Node.StartingSpeed6.Desc	育成開始時の速度が+{0}
SkillTree.Node.StartingHit4.Name	基礎命中IV
SkillTree.Node.StartingHit4.Desc	育成開始時の命中が+{0}
SkillTree.Node.StartingHit5.Name	基礎命中V
SkillTree.Node.StartingHit5.Desc	育成開始時の命中が+{0}
SkillTree.Node.StartingHit6.Name	基礎命中VI
SkillTree.Node.StartingHit6.Desc	育成開始時の命中が+{0}
SkillTree.Node.StartingAll4.Name	総合強化IV
SkillTree.Node.StartingAll4.Desc	育成開始時の全ステが+{0}
SkillTree.Node.StartingAll5.Name	総合強化V
SkillTree.Node.StartingAll5.Desc	育成開始時の全ステが+{0}
SkillTree.Node.GreatSuccess6.Name	熟練III
SkillTree.Node.GreatSuccess6.Desc	訓練の大成功率が+{0}%
SkillTree.Node.GreatSuccess7.Name	達人I
SkillTree.Node.GreatSuccess7.Desc	訓練の大成功率が+{0}%
SkillTree.Node.GreatSuccess8.Name	達人II
SkillTree.Node.GreatSuccess8.Desc	訓練の大成功率が+{0}%
SkillTree.Node.GreatSuccess9.Name	極意I
SkillTree.Node.GreatSuccess9.Desc	訓練の大成功率が+{0}%
SkillTree.Node.GreatSuccess10.Name	極意II
SkillTree.Node.GreatSuccess10.Desc	訓練の大成功率が+{0}%
SkillTree.Node.StartingMoney5.Name	貯金上手III
SkillTree.Node.StartingMoney5.Desc	育成開始時の所持金が+{0}G
SkillTree.Node.StartingMoney6.Name	財力I
SkillTree.Node.StartingMoney6.Desc	育成開始時の所持金が+{0}G
SkillTree.Node.StartingMoney7.Name	財力II
SkillTree.Node.StartingMoney7.Desc	育成開始時の所持金が+{0}G
SkillTree.Node.StartingMoney8.Name	財力III
SkillTree.Node.StartingMoney8.Desc	育成開始時の所持金が+{0}G
SkillTree.Node.TrainingMoney6.Name	大口取引III
SkillTree.Node.TrainingMoney6.Desc	育成中の獲得金が+{0}%
SkillTree.Node.TrainingMoney7.Name	商売上手I
SkillTree.Node.TrainingMoney7.Desc	育成中の獲得金が+{0}%
SkillTree.Node.TrainingMoney8.Name	商売上手II
SkillTree.Node.TrainingMoney8.Desc	育成中の獲得金が+{0}%
SkillTree.Node.TrainingMoney9.Name	商売上手III
SkillTree.Node.TrainingMoney9.Desc	育成中の獲得金が+{0}%
SkillTree.Node.TrainingMoney10.Name	商売の神髄
SkillTree.Node.TrainingMoney10.Desc	育成中の獲得金が+{0}%
SkillTree.Node.PointsGain6.Name	戦果の覇者II
SkillTree.Node.PointsGain6.Desc	対戦で得るポイントが+{0}%
SkillTree.Node.PointsGain7.Name	戦果の覇者III
SkillTree.Node.PointsGain7.Desc	対戦で得るポイントが+{0}%
SkillTree.Node.PointsGain8.Name	戦果の伝説I
SkillTree.Node.PointsGain8.Desc	対戦で得るポイントが+{0}%
SkillTree.Node.PointsGain9.Name	戦果の伝説II
SkillTree.Node.PointsGain9.Desc	対戦で得るポイントが+{0}%
SkillTree.Node.PointsGain10.Name	戦果の伝説III
SkillTree.Node.PointsGain10.Desc	対戦で得るポイントが+{0}%
SkillTree.Node.Inheritance6.Name	血脈の極みII
SkillTree.Node.Inheritance6.Desc	継承のステ上昇率が+{0}%
SkillTree.Node.Inheritance7.Name	血脈の極みIII
SkillTree.Node.Inheritance7.Desc	継承のステ上昇率が+{0}%
SkillTree.Node.Inheritance8.Name	血脈の伝説I
SkillTree.Node.Inheritance8.Desc	継承のステ上昇率が+{0}%
SkillTree.Node.Inheritance9.Name	血脈の伝説II
SkillTree.Node.Inheritance9.Desc	継承のステ上昇率が+{0}%
SkillTree.Node.Inheritance10.Name	血脈の伝説III
SkillTree.Node.Inheritance10.Desc	継承のステ上昇率が+{0}%
ClayEdit.ClayGuide	【成形操作】\n左ドラッグ:盛る\nCtrl+左/右ドラッグ:削る\nホイール:ブラシサイズ\nShift+ドラッグ:深度固定\nAlt+ドラッグ:カメラ\nCtrl+Z/Y:取消/やり直し\nDel:全削除
ClayEdit.PaintGuide	【ペイント操作】\n左ドラッグ:塗る\nホイール:ブラシサイズ\nShift+ドラッグ:深度固定\nAlt+ドラッグ:カメラ\nCtrl+Z/Y:取消/やり直し\n色選択:カラーピッカー
